UserID,SessionID,TitleID,Title,Genres,IsSeries,Season,EpisodeNumber,FullContentDurationSeconds,WatchStart,WatchEnd,WatchDurationSeconds,EventType,Device,Country,Rating,WatchDuration,WatchHours,BingeFlag
U0187,U0187_S001,T0057,Horror Title 57,Horror,False,,,7680,2025-07-24 22:34:23,2025-07-24 22:55:40,1277,partial,Mobile,FR,,21.283333333333335,0.3547222222222222,False
U0187,U0187_S002,T0253,Family Title 253,Family,True,1.0,2.0,2460,2025-03-18 18:11:57,2025-03-18 18:39:12,1635,partial,Tablet,MX,,27.25,0.45416666666666666,False
U0187,U0187_S003,T0153,Comedy Title 153,Comedy,True,1.0,8.0,1800,2025-05-24 22:07:05,2025-05-24 22:19:51,766,partial,Smart TV,US,3.2,12.766666666666667,0.2127777777777778,False
U0187,U0187_S003,T0127,Thriller Title 127,Thriller,True,4.0,8.0,1440,2025-05-24 22:27:47,2025-05-24 22:45:31,1064,partial,Game Console,BR,3.9,17.733333333333334,0.29555555555555557,False
U0187,U0187_S004,T0099,Animation Title 99,Animation,True,2.0,8.0,1860,2025-03-19 21:22:53,2025-03-19 21:41:18,1105,partial,Mobile,US,3.2,18.416666666666668,0.30694444444444446,False
U0187,U0187_S005,T0269,Horror Title 269,Horror,False,,,5460,2025-04-10 04:54:05,2025-04-10 05:31:46,2261,partial,Game Console,JP,3.1,37.68333333333333,0.6280555555555556,False
U0187,U0187_S005,T0077,Thriller Title 77,Thriller,False,,,5400,2025-04-10 05:36:50,2025-04-10 06:59:48,4978,complete,Game Console,DE,,82.96666666666667,1.3827777777777779,False
U0187,U0187_S005,T0271,Action Title 271,Action,True,3.0,12.0,1320,2025-04-10 07:04:57,2025-04-10 07:26:23,1286,complete,Game Console,CA,2.7,21.433333333333334,0.3572222222222222,False
U0187,U0187_S006,T0201,Drama Title 201,Drama,False,,,7380,2025-04-20 21:56:27,2025-04-20 23:06:43,4216,partial,Tablet,US,,70.26666666666667,1.1711111111111112,False
U0187,U0187_S007,T0276,Action Title 276,Action,False,,,8220,2025-03-25 12:21:14,2025-03-25 13:43:46,4952,partial,Mobile,MX,3.0,82.53333333333333,1.3755555555555556,False
U0187,U0187_S007,T0032,Sci-Fi Title 32,Sci-Fi|Romance,False,,,7320,2025-03-25 13:52:20,2025-03-25 14:37:34,2714,partial,Web,BR,2.7,45.233333333333334,0.7538888888888889,False
U0188,U0188_S001,T0147,Animation Title 147,Animation,True,1.0,2.0,2040,2025-04-21 22:30:21,2025-04-21 22:54:37,1456,partial,Tablet,US,,24.266666666666666,0.40444444444444444,False
U0188,U0188_S001,T0232,Thriller Title 232,Thriller,True,4.0,2.0,1800,2025-04-21 23:04:27,2025-04-21 23:30:52,1585,partial,Web,JP,,26.416666666666668,0.44027777777777777,False
U0188,U0188_S002,T0035,Comedy Title 35,Comedy,False,,,6180,2025-06-24 15:36:06,2025-06-24 16:59:23,4997,partial,Mobile,MX,,83.28333333333333,1.3880555555555556,False
U0188,U0188_S002,T0119,Horror Title 119,Horror,False,,,6300,2025-06-24 17:02:16,2025-06-24 18:41:36,5960,complete,Tablet,IN,,99.33333333333333,1.6555555555555554,False
U0188,U0188_S003,T0025,Romance Title 25,Romance,False,,,6480,2025-05-11 18:38:57,2025-05-11 20:09:11,5414,partial,Game Console,US,,90.23333333333333,1.5038888888888888,False
U0189,U0189_S001,T0145,Documentary Title 145,Documentary,False,,,7440,2025-04-05 22:59:54,2025-04-06 00:57:00,7026,complete,Tablet,BR,3.2,117.1,1.9516666666666667,False
U0190,U0190_S001,T0066,Drama Title 66,Drama,True,2.0,7.0,1440,2025-06-29 07:46:04,2025-06-29 08:06:48,1244,partial,Tablet,US,,20.733333333333334,0.34555555555555556,False
U0190,U0190_S001,T0134,Horror Title 134,Horror,True,1.0,12.0,2400,2025-06-29 08:11:01,2025-06-29 08:18:30,449,partial,Mobile,UK,,7.483333333333333,0.12472222222222222,False
U0190,U0190_S002,T0190,Animation Title 190,Animation,False,,,6720,2025-03-02 07:03:19,2025-03-02 07:48:29,2710,partial,Game Console,FR,4.1,45.166666666666664,0.7527777777777778,False
U0190,U0190_S003,T0023,Action Title 23,Action,True,1.0,12.0,2220,2025-02-25 21:00:08,2025-02-25 21:21:18,1270,partial,Game Console,US,3.6,21.166666666666668,0.3527777777777778,False
U0191,U0191_S001,T0156,Family Title 156,Family,False,,,6240,2025-08-03 18:53:17,2025-08-03 19:37:03,2626,partial,Smart TV,US,,43.766666666666666,0.7294444444444445,False
U0191,U0191_S001,T0230,Action Title 230,Action|Comedy,False,,,6540,2025-08-03 19:44:30,2025-08-03 20:40:05,3335,partial,Smart TV,US,3.5,55.583333333333336,0.9263888888888889,False
U0192,U0192_S001,T0074,Documentary Title 74,Documentary|Horror,True,2.0,2.0,1740,2025-07-17 21:58:39,2025-07-17 22:09:13,634,partial,Web,UK,,10.566666666666666,0.1761111111111111,False
U0192,U0192_S002,T0106,Sci-Fi Title 106,Sci-Fi|Comedy,True,3.0,2.0,2520,2025-03-23 11:20:20,2025-03-23 11:45:02,1482,partial,Smart TV,CA,5.0,24.7,0.4116666666666667,False
U0192,U0192_S002,T0085,Sci-Fi Title 85,Sci-Fi,True,5.0,7.0,1260,2025-03-23 11:48:27,2025-03-23 11:59:45,678,partial,Mobile,MX,,11.3,0.18833333333333332,False
U0192,U0192_S002,T0131,Comedy Title 131,Comedy,True,2.0,8.0,1800,2025-03-23 12:08:00,2025-03-23 12:34:19,1579,partial,Tablet,FR,4.4,26.316666666666666,0.4386111111111111,False
U0192,U0192_S003,T0272,Romance Title 272,Romance,False,,,7920,2025-04-14 14:45:49,2025-04-14 16:03:13,4644,partial,Game Console,IN,,77.4,1.29,False
U0193,U0193_S001,T0286,Romance Title 286,Romance,False,,,8640,2025-04-02 16:23:46,2025-04-02 18:11:39,6473,partial,Tablet,UK,,107.88333333333334,1.7980555555555555,False
U0193,U0193_S001,T0158,Thriller Title 158,Thriller,False,,,7740,2025-04-02 18:16:33,2025-04-02 19:21:05,3872,partial,Mobile,MX,,64.53333333333333,1.0755555555555556,False
U0193,U0193_S001,T0104,Comedy Title 104,Comedy|Family,False,,,8760,2025-04-02 19:25:17,2025-04-02 21:34:05,7728,partial,Tablet,US,,128.8,2.1466666666666665,False
U0193,U0193_S002,T0142,Thriller Title 142,Thriller,True,3.0,8.0,1320,2025-04-27 09:40:18,2025-04-27 09:59:57,1179,partial,Game Console,MX,,19.65,0.3275,False
U0193,U0193_S002,T0168,Animation Title 168,Animation,True,2.0,8.0,1620,2025-04-27 10:05:03,2025-04-27 10:09:53,290,partial,Smart TV,US,4.5,4.833333333333333,0.08055555555555556,False
U0193,U0193_S002,T0287,Drama Title 287,Drama,True,1.0,8.0,1860,2025-04-27 10:18:46,2025-04-27 10:35:35,1009,partial,Web,BR,,16.816666666666666,0.2802777777777778,False
U0193,U0193_S003,T0118,Action Title 118,Action,False,,,7620,2025-04-14 15:14:46,2025-04-14 17:19:37,7491,complete,Game Console,IN,,124.85,2.0808333333333335,False
U0193,U0193_S003,T0046,Comedy Title 46,Comedy|Romance,False,,,7500,2025-04-14 17:23:02,2025-04-14 19:24:00,7258,complete,Game Console,US,,120.96666666666667,2.016111111111111,False
U0193,U0193_S003,T0068,Documentary Title 68,Documentary|Romance,False,,,7980,2025-04-14 19:32:25,2025-04-14 20:52:07,4782,partial,Game Console,UK,2.3,79.7,1.3283333333333334,False
U0193,U0193_S004,T0038,Romance Title 38,Romance,True,1.0,9.0,1980,2025-07-18 16:52:13,2025-07-18 17:21:18,1745,partial,Game Console,JP,4.2,29.083333333333332,0.4847222222222222,False
U0193,U0193_S004,T0026,Action Title 26,Action|Romance,False,,,7800,2025-07-18 17:31:14,2025-07-18 19:32:59,7305,complete,Mobile,UK,,121.75,2.029166666666667,False
U0193,U0193_S004,T0171,Family Title 171,Family,True,1.0,1.0,2400,2025-07-18 19:35:38,2025-07-18 20:02:43,1625,partial,Game Console,US,,27.083333333333332,0.4513888888888889,False
U0194,U0194_S001,T0197,Comedy Title 197,Comedy|Horror,False,,,7800,2025-07-31 23:20:55,2025-07-31 23:51:35,1840,partial,Tablet,US,4.9,30.666666666666668,0.5111111111111111,False
U0194,U0194_S001,T0270,Romance Title 270,Romance|Comedy,True,2.0,4.0,3060,2025-07-31 23:56:51,2025-08-01 00:45:38,2927,complete,Mobile,MX,,48.78333333333333,0.8130555555555555,False
U0194,U0194_S002,T0246,Documentary Title 246,Documentary,False,,,7440,2025-02-17 14:26:34,2025-02-17 15:18:44,3130,partial,Smart TV,US,,52.166666666666664,0.8694444444444445,False
U0194,U0194_S003,T0290,Romance Title 290,Romance,False,,,6120,2025-04-02 03:12:56,2025-04-02 04:24:52,4316,partial,Tablet,MX,,71.93333333333334,1.198888888888889,False
U0194,U0194_S003,T0194,Romance Title 194,Romance,True,3.0,10.0,2100,2025-04-02 04:28:09,2025-04-02 04:58:42,1833,partial,Tablet,IN,,30.55,0.5091666666666667,False
U0194,U0194_S004,T0126,Sci-Fi Title 126,Sci-Fi|Romance,True,3.0,12.0,2580,2025-05-13 15:05:06,2025-05-13 15:12:40,454,partial,Tablet,BR,3.5,7.566666666666666,0.12611111111111112,False
U0194,U0194_S004,T0100,Horror Title 100,Horror,True,1.0,9.0,2100,2025-05-13 15:21:37,2025-05-13 15:32:18,641,partial,Tablet,MX,,10.683333333333334,0.17805555555555555,False
U0195,U0195_S001,T0175,Documentary Title 175,Documentary|Thriller,True,2.0,11.0,2340,2025-04-06 04:07:14,2025-04-06 04:18:52,698,partial,Mobile,US,4.2,11.633333333333333,0.1938888888888889,False
U0196,U0196_S001,T0267,Romance Title 267,Romance|Family,False,,,7020,2025-06-26 14:51:36,2025-06-26 15:12:16,1240,partial,Smart TV,US,,20.666666666666668,0.34444444444444444,False
U0196,U0196_S002,T0243,Sci-Fi Title 243,Sci-Fi,True,1.0,4.0,1380,2025-07-19 05:03:59,2025-07-19 05:20:35,996,partial,Smart TV,IN,,16.6,0.27666666666666667,False
U0196,U0196_S002,T0009,Documentary Title 9,Documentary,False,,,6240,2025-07-19 05:26:08,2025-07-19 06:27:06,3658,partial,Game Console,IN,,60.96666666666667,1.0161111111111112,False
U0196,U0196_S002,T0169,Thriller Title 169,Thriller,True,1.0,1.0,2340,2025-07-19 06:37:03,2025-07-19 07:06:38,1775,partial,Web,DE,,29.583333333333332,0.4930555555555556,False
U0196,U0196_S003,T0099,Animation Title 99,Animation,True,2.0,9.0,1860,2025-04-28 13:16:00,2025-04-28 13:44:16,1696,complete,Mobile,UK,,28.266666666666666,0.4711111111111111,False
U0196,U0196_S003,T0015,Family Title 15,Family,False,,,6840,2025-04-28 13:50:36,2025-04-28 15:21:47,5471,partial,Smart TV,IN,2.5,91.18333333333334,1.5197222222222222,False
U0196,U0196_S003,T0006,Horror Title 6,Horror,True,1.0,6.0,1680,2025-04-28 15:24:26,2025-04-28 15:51:26,1620,complete,Mobile,CA,,27.0,0.45,False
U0196,U0196_S003,T0138,Horror Title 138,Horror,True,1.0,8.0,2460,2025-04-28 15:55:26,2025-04-28 16:12:25,1019,partial,Mobile,IN,,16.983333333333334,0.28305555555555556,False
U0197,U0197_S001,T0189,Horror Title 189,Horror,True,1.0,3.0,2400,2025-05-23 08:02:57,2025-05-23 08:33:45,1848,partial,Game Console,MX,3.9,30.8,0.5133333333333333,False
U0197,U0197_S001,T0117,Sci-Fi Title 117,Sci-Fi,True,3.0,7.0,1980,2025-05-23 08:36:02,2025-05-23 08:47:55,713,partial,Smart TV,CA,,11.883333333333333,0.19805555555555557,False
U0197,U0197_S001,T0263,Sci-Fi Title 263,Sci-Fi|Romance,True,3.0,5.0,1800,2025-05-23 08:51:20,2025-05-23 08:57:16,356,partial,Web,JP,3.7,5.933333333333334,0.09888888888888889,False
U0197,U0197_S002,T0089,Comedy Title 89,Comedy,False,,,6420,2025-06-14 14:10:13,2025-06-14 15:45:12,5699,partial,Web,IN,,94.98333333333333,1.5830555555555557,False
U0197,U0197_S002,T0018,Horror Title 18,Horror,False,,,5700,2025-06-14 15:51:04,2025-06-14 17:11:47,4843,partial,Web,IN,,80.71666666666667,1.3452777777777778,False
U0197,U0197_S003,T0066,Drama Title 66,Drama,True,3.0,8.0,1440,2025-04-11 00:40:18,2025-04-11 01:01:36,1278,partial,Tablet,FR,,21.3,0.355,False
U0197,U0197_S003,T0244,Thriller Title 244,Thriller,True,1.0,4.0,2220,2025-04-11 01:07:48,2025-04-11 01:42:03,2055,complete,Smart TV,FR,4.1,34.25,0.5708333333333333,False
U0198,U0198_S001,T0010,Drama Title 10,Drama,True,2.0,7.0,2040,2025-05-09 22:22:03,2025-05-09 22:29:45,462,partial,Tablet,US,,7.7,0.12833333333333333,False
U0198,U0198_S001,T0162,Thriller Title 162,Thriller,False,,,7200,2025-05-09 22:31:12,2025-05-09 23:59:26,5294,partial,Tablet,FR,3.5,88.23333333333333,1.4705555555555556,False
U0198,U0198_S002,T0105,Romance Title 105,Romance,False,,,7200,2025-05-14 10:57:20,2025-05-14 12:52:42,6922,complete,Tablet,IN,,115.36666666666666,1.9227777777777777,False
U0198,U0198_S003,T0147,Animation Title 147,Animation,True,1.0,3.0,2040,2025-02-14 10:00:28,2025-02-14 10:17:35,1027,partial,Game Console,IN,4.0,17.116666666666667,0.2852777777777778,False
U0198,U0198_S004,T0241,Sci-Fi Title 241,Sci-Fi|Romance,False,,,8280,2025-03-04 09:46:36,2025-03-04 11:24:36,5880,partial,Game Console,BR,,98.0,1.6333333333333333,False
U0199,U0199_S001,T0007,Comedy Title 7,Comedy,True,3.0,2.0,2160,2025-08-06 08:37:22,2025-08-06 09:03:49,1587,partial,Mobile,IN,3.1,26.45,0.44083333333333335,False
U0199,U0199_S002,T0005,Action Title 5,Action|Comedy,True,2.0,3.0,1860,2025-06-15 12:15:51,2025-06-15 12:40:54,1503,partial,Mobile,JP,,25.05,0.4175,False
U0199,U0199_S002,T0044,Thriller Title 44,Thriller,True,1.0,8.0,1980,2025-06-15 12:45:25,2025-06-15 13:03:52,1107,partial,Smart TV,US,,18.45,0.3075,False
U0199,U0199_S002,T0292,Animation Title 292,Animation,True,1.0,3.0,2400,2025-06-15 13:08:02,2025-06-15 13:35:06,1624,partial,Smart TV,MX,4.9,27.066666666666666,0.45111111111111113,False
U0199,U0199_S002,T0189,Horror Title 189,Horror,True,1.0,3.0,2400,2025-06-15 13:42:43,2025-06-15 14:08:49,1566,partial,Game Console,FR,4.1,26.1,0.435,False
U0199,U0199_S003,T0118,Action Title 118,Action,False,,,7620,2025-05-04 14:04:18,2025-05-04 16:02:46,7108,complete,Mobile,DE,,118.46666666666667,1.9744444444444444,False
U0199,U0199_S003,T0238,Family Title 238,Family,True,2.0,8.0,2100,2025-05-04 16:06:42,2025-05-04 16:20:15,813,partial,Mobile,AU,5.0,13.55,0.22583333333333333,False
U0199,U0199_S003,T0023,Action Title 23,Action,True,2.0,9.0,2220,2025-05-04 16:24:21,2025-05-04 16:44:22,1201,partial,Tablet,MX,,20.016666666666666,0.33361111111111114,False
U0199,U0199_S003,T0116,Action Title 116,Action,True,2.0,9.0,2400,2025-05-04 16:49:51,2025-05-04 16:53:32,221,partial,Web,US,2.9,3.683333333333333,0.06138888888888889,False
U0200,U0200_S001,T0257,Horror Title 257,Horror,True,1.0,3.0,1380,2025-07-15 21:38:27,2025-07-15 21:59:57,1290,complete,Web,JP,4.3,21.5,0.35833333333333334,False
U0201,U0201_S001,T0298,Comedy Title 298,Comedy|Thriller,True,1.0,8.0,2760,2025-06-20 16:11:20,2025-06-20 16:37:40,1580,partial,Web,BR,,26.333333333333332,0.4388888888888889,False
U0202,U0202_S001,T0088,Animation Title 88,Animation,True,5.0,1.0,1500,2025-03-29 12:37:37,2025-03-29 12:49:11,694,partial,Game Console,UK,,11.566666666666666,0.19277777777777777,False
U0202,U0202_S002,T0152,Thriller Title 152,Thriller,False,,,6600,2025-07-17 23:50:09,2025-07-18 01:34:38,6269,complete,Web,IN,,104.48333333333333,1.7413888888888889,False
U0202,U0202_S002,T0298,Comedy Title 298,Comedy|Thriller,True,1.0,12.0,2760,2025-07-18 01:42:18,2025-07-18 02:20:26,2288,partial,Web,BR,,38.13333333333333,0.6355555555555555,False
U0203,U0203_S001,T0055,Comedy Title 55,Comedy,True,1.0,5.0,2520,2025-03-23 09:21:30,2025-03-23 09:53:53,1943,partial,Tablet,BR,,32.38333333333333,0.5397222222222222,False
U0203,U0203_S001,T0048,Documentary Title 48,Documentary,True,2.0,9.0,1920,2025-03-23 10:03:44,2025-03-23 10:05:20,96,partial,Smart TV,IN,2.9,1.6,0.02666666666666667,False
U0203,U0203_S001,T0220,Horror Title 220,Horror,True,3.0,11.0,1440,2025-03-23 10:08:52,2025-03-23 10:23:22,870,partial,Game Console,MX,4.5,14.5,0.24166666666666667,False
U0203,U0203_S001,T0134,Horror Title 134,Horror,True,1.0,3.0,2400,2025-03-23 10:25:26,2025-03-23 10:58:56,2010,partial,Mobile,IN,3.7,33.5,0.5583333333333333,False
U0203,U0203_S002,T0198,Horror Title 198,Horror|Comedy,False,,,5880,2025-07-25 11:37:51,2025-07-25 12:41:58,3847,partial,Tablet,DE,,64.11666666666666,1.0686111111111112,False
U0203,U0203_S002,T0156,Family Title 156,Family,False,,,6240,2025-07-25 12:49:45,2025-07-25 14:27:21,5856,complete,Web,US,,97.6,1.6266666666666667,False
U0203,U0203_S003,T0051,Action Title 51,Action,True,2.0,8.0,1980,2025-06-12 12:32:00,2025-06-12 12:37:51,351,partial,Mobile,MX,3.7,5.85,0.0975,False
U0203,U0203_S003,T0094,Family Title 94,Family,True,3.0,3.0,2340,2025-06-12 12:40:45,2025-06-12 13:02:23,1298,partial,Tablet,CA,3.3,21.633333333333333,0.3605555555555556,False
U0203,U0203_S004,T0185,Sci-Fi Title 185,Sci-Fi,True,1.0,2.0,1200,2025-07-07 11:43:59,2025-07-07 11:57:47,828,partial,Game Console,MX,,13.8,0.23,False
U0203,U0203_S005,T0196,Thriller Title 196,Thriller,True,3.0,9.0,1380,2025-03-20 04:22:17,2025-03-20 04:27:45,328,partial,Web,MX,,5.466666666666667,0.09111111111111111,False
U0203,U0203_S005,T0297,Comedy Title 297,Comedy,True,1.0,10.0,2580,2025-03-20 04:32:48,2025-03-20 05:09:52,2224,partial,Game Console,US,3.3,37.06666666666667,0.6177777777777778,False
U0203,U0203_S006,T0242,Thriller Title 242,Thriller,False,,,6720,2025-06-12 20:41:41,2025-06-12 22:04:38,4977,partial,Tablet,IN,2.6,82.95,1.3825,False
U0204,U0204_S001,T0172,Family Title 172,Family,False,,,6240,2025-07-19 06:12:39,2025-07-19 07:25:47,4388,partial,Mobile,IN,4.1,73.13333333333334,1.218888888888889,False
U0204,U0204_S002,T0153,Comedy Title 153,Comedy,True,1.0,10.0,1800,2025-03-03 03:19:21,2025-03-03 03:43:09,1428,partial,Smart TV,IN,5.0,23.8,0.39666666666666667,False
U0205,U0205_S001,T0051,Action Title 51,Action,True,2.0,8.0,1980,2025-04-23 23:04:37,2025-04-23 23:35:29,1852,complete,Web,UK,,30.866666666666667,0.5144444444444445,False
U0205,U0205_S002,T0225,Horror Title 225,Horror,True,1.0,7.0,3120,2025-02-16 19:28:14,2025-02-16 19:46:26,1092,partial,Game Console,UK,3.6,18.2,0.30333333333333334,False
U0205,U0205_S002,T0273,Comedy Title 273,Comedy,False,,,5520,2025-02-16 19:50:13,2025-02-16 20:43:23,3190,partial,Mobile,US,,53.166666666666664,0.8861111111111111,False
U0205,U0205_S002,T0054,Thriller Title 54,Thriller|Sci-Fi,False,,,7020,2025-02-16 20:51:39,2025-02-16 21:47:31,3352,partial,Mobile,MX,,55.86666666666667,0.9311111111111111,False
U0205,U0205_S003,T0109,Animation Title 109,Animation|Drama,False,,,5820,2025-07-22 21:28:21,2025-07-22 22:40:34,4333,partial,Smart TV,US,3.5,72.21666666666667,1.2036111111111112,False
U0205,U0205_S004,T0255,Comedy Title 255,Comedy,False,,,5820,2025-07-04 20:43:49,2025-07-04 21:11:56,1687,partial,Tablet,DE,,28.116666666666667,0.4686111111111111,False
U0205,U0205_S005,T0051,Action Title 51,Action,True,2.0,6.0,1980,2025-05-29 14:44:54,2025-05-29 14:58:23,809,partial,Smart TV,MX,3.4,13.483333333333333,0.2247222222222222,False
U0205,U0205_S006,T0244,Thriller Title 244,Thriller,True,1.0,10.0,2220,2025-06-15 05:18:08,2025-06-15 05:47:46,1778,partial,Smart TV,IN,,29.633333333333333,0.4938888888888889,False
U0205,U0205_S006,T0050,Sci-Fi Title 50,Sci-Fi,False,,,7620,2025-06-15 05:49:43,2025-06-15 07:27:48,5885,partial,Tablet,IN,3.9,98.08333333333333,1.6347222222222222,False
U0205,U0205_S006,T0079,Horror Title 79,Horror,False,,,6600,2025-06-15 07:31:50,2025-06-15 09:15:47,6237,complete,Tablet,US,,103.95,1.7325,False
U0205,U0205_S006,T0039,Family Title 39,Family|Sci-Fi,True,1.0,11.0,1860,2025-06-15 09:21:28,2025-06-15 09:50:31,1743,complete,Tablet,US,2.9,29.05,0.4841666666666667,False
U0205,U0205_S007,T0034,Animation Title 34,Animation|Family,False,,,6960,2025-03-08 00:01:09,2025-03-08 01:34:44,5615,partial,Mobile,IN,,93.58333333333333,1.5597222222222222,False
U0206,U0206_S001,T0055,Comedy Title 55,Comedy,True,1.0,5.0,2520,2025-02-19 05:28:36,2025-02-19 05:53:29,1493,partial,Mobile,US,4.7,24.883333333333333,0.4147222222222222,False
U0206,U0206_S001,T0292,Animation Title 292,Animation,True,1.0,10.0,2400,2025-02-19 05:59:01,2025-02-19 06:27:31,1710,partial,Web,US,,28.5,0.475,False
U0206,U0206_S001,T0085,Sci-Fi Title 85,Sci-Fi,True,4.0,6.0,1260,2025-02-19 06:28:50,2025-02-19 06:46:59,1089,partial,Web,BR,,18.15,0.3025,False
U0206,U0206_S001,T0239,Comedy Title 239,Comedy,True,1.0,1.0,1920,2025-02-19 06:56:58,2025-02-19 07:20:54,1436,partial,Smart TV,FR,,23.933333333333334,0.3988888888888889,False
U0206,U0206_S002,T0075,Action Title 75,Action,True,2.0,4.0,2340,2025-06-11 01:05:55,2025-06-11 01:19:16,801,partial,Smart TV,US,4.6,13.35,0.2225,False
U0206,U0206_S002,T0193,Action Title 193,Action,True,1.0,5.0,1380,2025-06-11 01:25:28,2025-06-11 01:28:45,197,partial,Web,FR,,3.283333333333333,0.05472222222222222,False
U0207,U0207_S001,T0190,Animation Title 190,Animation,False,,,6720,2025-04-01 19:44:34,2025-04-01 20:13:10,1716,partial,Game Console,IN,,28.6,0.4766666666666667,False
U0207,U0207_S002,T0191,Action Title 191,Action,False,,,4500,2025-04-17 11:09:55,2025-04-17 11:36:30,1595,partial,Smart TV,UK,,26.583333333333332,0.44305555555555554,False
U0207,U0207_S002,T0143,Horror Title 143,Horror,True,2.0,1.0,2460,2025-04-17 11:44:09,2025-04-17 12:13:02,1733,partial,Game Console,UK,3.8,28.883333333333333,0.48138888888888887,False
U0207,U0207_S003,T0032,Sci-Fi Title 32,Sci-Fi|Romance,False,,,7320,2025-05-28 17:31:57,2025-05-28 18:09:40,2263,partial,Game Console,CA,3.2,37.71666666666667,0.6286111111111111,False
U0207,U0207_S003,T0177,Comedy Title 177,Comedy,True,2.0,4.0,1980,2025-05-28 18:14:56,2025-05-28 18:30:04,908,partial,Tablet,US,3.7,15.133333333333333,0.25222222222222224,False
U0207,U0207_S004,T0006,Horror Title 6,Horror,True,3.0,7.0,1680,2025-05-07 04:45:01,2025-05-07 05:10:06,1505,partial,Mobile,US,2.6,25.083333333333332,0.41805555555555557,False
U0207,U0207_S005,T0085,Sci-Fi Title 85,Sci-Fi,True,2.0,1.0,1260,2025-04-09 17:33:45,2025-04-09 17:45:51,726,partial,Web,US,2.4,12.1,0.20166666666666666,False
U0207,U0207_S005,T0065,Thriller Title 65,Thriller,False,,,7200,2025-04-09 17:49:53,2025-04-09 19:43:50,6837,complete,Mobile,FR,,113.95,1.8991666666666667,False
U0207,U0207_S005,T0136,Action Title 136,Action,True,1.0,9.0,2460,2025-04-09 19:47:44,2025-04-09 20:23:17,2133,partial,Web,UK,,35.55,0.5925,False
U0208,U0208_S001,T0024,Documentary Title 24,Documentary|Sci-Fi,True,1.0,10.0,2460,2025-02-15 21:21:45,2025-02-15 21:43:59,1334,partial,Mobile,US,4.4,22.233333333333334,0.3705555555555556,False
U0208,U0208_S001,T0283,Romance Title 283,Romance|Drama,True,4.0,8.0,1620,2025-02-15 21:45:02,2025-02-15 21:56:22,680,partial,Web,US,,11.333333333333334,0.18888888888888888,False
U0208,U0208_S001,T0057,Horror Title 57,Horror,False,,,7680,2025-02-15 22:00:52,2025-02-15 23:52:06,6674,partial,Mobile,DE,,111.23333333333333,1.853888888888889,False
U0208,U0208_S001,T0274,Comedy Title 274,Comedy,False,,,6600,2025-02-15 23:56:28,2025-02-16 01:24:38,5290,partial,Tablet,FR,4.0,88.16666666666667,1.4694444444444446,False
U0208,U0208_S002,T0117,Sci-Fi Title 117,Sci-Fi,True,3.0,9.0,1980,2025-07-31 10:35:29,2025-07-31 10:52:10,1001,partial,Game Console,US,3.9,16.683333333333334,0.27805555555555556,False
U0208,U0208_S003,T0229,Comedy Title 229,Comedy,True,1.0,11.0,2400,2025-07-04 10:59:04,2025-07-04 11:17:35,1111,partial,Web,IN,,18.516666666666666,0.3086111111111111,False
U0208,U0208_S004,T0028,Comedy Title 28,Comedy,True,3.0,7.0,2700,2025-04-23 22:30:20,2025-04-23 23:12:25,2525,complete,Game Console,CA,,42.083333333333336,0.7013888888888888,False
U0208,U0208_S005,T0278,Romance Title 278,Romance|Thriller,True,1.0,11.0,1920,2025-02-12 21:29:28,2025-02-12 21:53:11,1423,partial,Web,IN,,23.716666666666665,0.3952777777777778,False
U0208,U0208_S006,T0158,Thriller Title 158,Thriller,False,,,7740,2025-04-16 16:48:14,2025-04-16 18:18:39,5425,partial,Web,IN,,90.41666666666667,1.5069444444444444,False
U0208,U0208_S006,T0216,Action Title 216,Action|Romance,False,,,6780,2025-04-16 18:21:18,2025-04-16 20:05:24,6246,complete,Tablet,CA,3.4,104.1,1.735,False
U0209,U0209_S001,T0223,Drama Title 223,Drama,True,1.0,9.0,2580,2025-02-16 19:07:58,2025-02-16 19:31:32,1414,partial,Mobile,FR,,23.566666666666666,0.3927777777777778,False
U0209,U0209_S001,T0029,Comedy Title 29,Comedy|Animation,True,1.0,6.0,1500,2025-02-16 19:33:21,2025-02-16 19:42:07,526,partial,Web,IN,4.0,8.766666666666667,0.1461111111111111,False
U0209,U0209_S001,T0057,Horror Title 57,Horror,False,,,7680,2025-02-16 19:48:53,2025-02-16 20:58:47,4194,partial,Mobile,JP,4.5,69.9,1.165,False
U0209,U0209_S002,T0126,Sci-Fi Title 126,Sci-Fi|Romance,True,2.0,5.0,2580,2025-04-19 20:29:32,2025-04-19 21:02:22,1970,partial,Tablet,JP,,32.833333333333336,0.5472222222222223,False
U0210,U0210_S001,T0127,Thriller Title 127,Thriller,True,4.0,10.0,1440,2025-03-12 04:26:30,2025-03-12 04:29:44,194,partial,Smart TV,US,,3.2333333333333334,0.05388888888888889,False
U0210,U0210_S002,T0260,Action Title 260,Action,True,1.0,1.0,2460,2025-05-04 09:42:29,2025-05-04 09:55:36,787,partial,Game Console,DE,,13.116666666666667,0.21861111111111112,False
U0210,U0210_S002,T0222,Drama Title 222,Drama,True,1.0,7.0,1680,2025-05-04 09:59:47,2025-05-04 10:22:27,1360,partial,Web,UK,3.7,22.666666666666668,0.37777777777777777,False
